"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalArea","IsRemodeled","IsRemodeledRecently","NewHouse","HouseAge","LastSold","TimeRemodeledSold","HouseInsideSF","FenceCondB","GarageFinishCondB","FunctionalB","BsmtFinishB1","BsmtFinishB2","ExterQualB","ExterCondlB","BsmtQualB","BsmtCondB","BsmtExposureB","HeatingQCB","KitchenQualB","FireplaceQuB","GarageQualB","GarageCondB","PoolQCBad","FenceCondG","GarageFinishCondG","FunctionalG","BsmtFinishG1","BsmtFinishG2","ExterQualG","ExterCondlG","BsmtQualG","BsmtCondG","BsmtExposureG","HeatingQCG","KitchenQualG","FireplaceQuG","GarageQualG","GarageCondG","IsPoolQCG","RegShape","LandContourLvl","LandSlopeGtl","ElectricalBreaker"
"1113","20","RL",73,7100,"Pave",NA,"IR1","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1957,1957,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"CBlock",3,3,0,6,708,1,0,108,816,"GasA",3,"Y","FuseA",816,0,0,816,1,0,1,0,2,1,3,5,7,0,0,"Detchd",1957,1,1,308,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"7","2006","WD","Normal",11.77452,10745,0,1,0,53,4,49,816,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,0
"1114","20","RL",66,8923,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1953,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,0,4,643,1,0,365,1008,"GasA",4,"Y","SBrkr",1008,0,0,1008,1,0,1,0,2,1,4,6,7,0,0,"Attchd",1953,1,1,240,3,3,1,0,18,0,0,0,0,NA,NA,NA,0,"5","2007","WD","Normal",11.80932,13279,1,1,0,57,3,1,1008,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"1115","20","RL",90,5400,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1954,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,0,3,415,1,0,418,833,"GasA",5,"Y","SBrkr",833,0,0,833,0,0,1,0,2,1,4,4,7,0,0,"Detchd",1955,1,1,326,3,3,1,0,0,0,0,0,0,NA,3,NA,0,"8","2006","WD","Normal",11.66993,9148,1,1,0,56,4,6,833,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"1116","20","RL",93,12085,"Pave",NA,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",328,4,3,"PConc",6,3,0,6,1004,1,0,730,1734,"GasA",5,"Y","SBrkr",1734,0,0,1734,1,0,2,0,3,1,6,7,7,1,4,"Attchd",2007,2,3,928,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"11","2007","New","Partial",12.66981,20370,0,0,1,3,3,0,1734,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1117","80","RL",0,7750,"Pave",NA,"Reg","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,0,6,353,1,0,55,408,"GasA",5,"Y","SBrkr",779,640,0,1419,1,0,2,1,3,1,4,7,7,1,3,"BuiltIn",2002,3,2,527,3,3,1,120,0,0,0,0,0,NA,NA,NA,0,"3","2009","WD","Normal",12.12323,12051,0,1,0,8,1,7,1419,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1118","20","RL",57,9764,"Pave",NA,"IR1","Lvl","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,7,1967,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,0,4,702,1,0,192,894,"GasA",5,"Y","SBrkr",894,0,0,894,1,0,1,0,3,1,4,5,7,0,0,"Attchd",1967,2,2,450,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"5","2008","WD","Normal",11.77529,13847,1,1,0,43,2,5,894,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"1119","80","RL",85,13825,"Pave",NA,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,1958,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,0,1,0,1,0,533,533,"GasA",3,"Y","SBrkr",1021,580,0,1601,0,1,1,0,3,1,3,6,5,0,0,"BuiltIn",1958,2,1,300,3,3,1,280,34,0,0,0,0,NA,NA,NA,0,"12","2008","WD","Normal",11.8494,18792,1,1,0,52,2,21,1601,NA,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"1120","20","RL",70,7560,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Gable","CompShg","BrkFace","Wd Sdng","None",0,3,3,"CBlock",3,3,0,2,369,1,0,671,1040,"GasA",3,"Y","FuseA",1040,0,0,1040,0,0,1,0,3,1,3,6,7,0,0,"Attchd",1959,2,1,286,3,3,1,140,0,252,0,0,0,NA,2,NA,0,"7","2006","WD","Normal",11.80335,12468,0,1,0,51,4,47,1040,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,0
"1121","30","RM",59,8263,"Pave",NA,"Reg","Bnk","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story",6,5,1920,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,1012,1012,"GasA",3,"Y","FuseA",1012,0,0,1012,0,0,1,0,2,1,3,6,7,1,4,"Detchd",1920,1,1,308,3,3,1,0,22,112,0,0,0,NA,3,NA,0,"5","2007","WD","Normal",11.68182,12812,1,1,0,90,3,57,1012,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,0,0,0
"1122","20","RL",84,10084,"Pave",NA,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",196,4,3,"PConc",4,3,3,6,24,1,0,1528,1552,"GasA",5,"Y","SBrkr",1552,0,0,1552,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2005,2,3,782,3,3,1,144,20,0,0,0,0,NA,NA,NA,0,"7","2006","New","Partial",12.26858,17518,1,0,0,5,4,0,1552,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"1123","20","RL",0,8926,"Pave",NA,"IR1","Lvl","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,3,1956,1956,"Gable","CompShg","AsbShng","AsbShng","None",0,3,3,"CBlock",3,3,0,1,0,1,0,672,672,"GasA",5,"Y","FuseA",960,0,0,960,0,0,1,0,3,1,3,5,7,0,0,"Basment",1956,1,1,288,3,3,1,64,0,0,0,160,0,NA,3,NA,0,"10","2009","COD","Abnorml",11.62625,12702,0,1,0,54,1,53,960,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,0
"1124","20","RL",50,9405,"Pave",NA,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,9,1947,2008,"Hip","CompShg","VinylSd","VinylSd","None",0,3,6,"CBlock",3,3,0,1,0,1,0,698,698,"GasA",5,"Y","SBrkr",698,0,0,698,0,1,1,0,2,1,3,4,7,0,0,"No",1947,0,0,0,0,0,1,0,200,0,0,0,0,NA,NA,NA,0,"6","2009","WD","Normal",11.67844,12447,1,1,0,63,1,1,698,NA,1,0,1,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1
"1125","80","RL",0,9125,"Pave",NA,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",170,3,3,"PConc",4,3,0,1,0,1,0,384,384,"GasA",4,"Y","SBrkr",812,670,0,1482,0,0,2,1,3,1,4,7,7,1,3,"Attchd",1992,3,2,392,3,3,1,100,25,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.00701,13544,0,1,0,18,3,15,1482,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"1126","20","RL",60,10434,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1955,1955,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,0,1,0,1,0,1005,1005,"GasA",3,"Y","SBrkr",1005,0,0,1005,0,0,1,0,2,1,2,5,7,1,3,"Detchd",1977,1,2,672,2,2,1,0,0,0,0,0,0,NA,NA,NA,0,"11","2009","WD","Normal",11.65269,15186,0,1,0,55,1,54,1005,NA,1,0,1,1,0,0,0,0,1,0,1,0,1,1,NA,NA,0,1,0,0,1,1,1,1,0,1,0,1,0,0,NA,1,1,1,1
"1127","120","RL",53,3684,"Pave",NA,"Reg","Lvl","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",130,4,3,"PConc",4,3,0,1,0,1,0,1373,1373,"GasA",5,"Y","SBrkr",1555,0,0,1555,0,0,2,0,2,1,4,7,7,1,3,"Attchd",2007,3,3,660,3,3,1,143,20,0,0,0,0,NA,NA,NA,0,"6","2009","WD","Normal",12.06681,10546,0,1,0,3,1,2,1555,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1128","20","RL",182,14572,"Pave",NA,"IR3","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,6,1300,1,0,230,1530,"GasA",5,"Y","SBrkr",1530,0,0,1530,1,0,2,0,3,1,4,7,7,1,4,"Attchd",2004,3,3,630,3,3,1,144,36,0,0,0,0,NA,NA,NA,0,"11","2007","WD","Family",12.46458,21684,0,1,0,6,3,3,1530,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"1129","60","RL",59,11796,"Pave",NA,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,1,0,1,0,847,847,"GasA",5,"Y","SBrkr",847,1112,0,1959,0,0,2,1,4,1,4,8,7,1,4,"BuiltIn",2004,3,2,434,3,3,1,100,48,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.27839,18049,1,1,0,6,3,2,1959,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"1130","90","RM",60,7200,"Pave","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","Duplex","SFoyer",5,5,1980,1980,"Gable","CompShg","MetalSd","MetalSd","BrkFace",180,3,3,"CBlock",4,3,6,6,936,1,0,0,936,"GasA",3,"Y","SBrkr",936,0,0,936,1,0,1,0,2,1,3,4,7,0,0,"Detchd",1980,1,2,672,3,3,1,49,0,0,0,0,0,NA,NA,NA,0,"8","2007","WD","Normal",11.8494,11905,0,1,0,30,3,27,936,NA,1,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"1131","50","RL",65,7804,"Pave",NA,"Reg","Lvl","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",4,3,1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,3,3,"BrkTil",3,3,0,4,622,1,0,500,1122,"GasA",3,"Y","SBrkr",1328,653,0,1981,1,0,2,0,4,1,4,7,5,2,3,"Detchd",1981,1,2,576,3,3,1,431,44,0,0,0,0,NA,3,NA,0,"12","2009","WD","Normal",11.81303,15126,1,1,0,82,1,59,1981,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1132","20","RL",63,10712,"Pave",NA,"Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1991,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,3,2,4,212,1,0,762,974,"GasA",3,"Y","SBrkr",974,0,0,974,0,0,1,0,3,1,3,5,7,0,0,"No",1991,0,0,0,0,0,1,0,28,0,0,0,0,NA,3,NA,0,"9","2007","Oth","Abnorml",11.44572,14699,1,1,0,19,3,15,974,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,NA,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1
"1133","70","RM",90,9900,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,4,1880,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,2,1,0,1,0,1008,1008,"GasW",3,"Y","SBrkr",1178,1032,0,2210,0,0,2,0,5,1,2,8,7,0,0,"Detchd",1930,1,1,205,2,3,0,0,48,0,0,0,0,NA,NA,NA,0,"5","2007","WD","Normal",11.67419,16679,1,1,0,130,3,57,2210,NA,1,0,1,1,0,0,0,0,1,0,1,1,1,0,NA,NA,0,1,0,0,1,1,1,1,0,1,0,0,0,1,NA,1,1,1,1
"1134","60","RL",80,9828,"Pave",NA,"IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",8,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,0,6,584,1,0,544,1128,"GasA",5,"Y","SBrkr",1142,878,0,2020,0,0,2,1,3,1,4,8,7,1,3,"Attchd",1995,2,2,466,3,3,1,0,155,0,0,0,0,NA,NA,NA,0,"6","2009","WD","Normal",12.38631,16825,0,1,0,15,1,14,2020,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"1135","60","RL",57,8773,"Pave",NA,"IR1","HLS","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,3,1,0,1,0,916,916,"GasA",4,"Y","SBrkr",916,684,0,1600,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1997,3,2,460,3,3,1,100,38,0,0,0,0,NA,NA,NA,0,"8","2007","WD","Normal",12.03765,14460,0,1,0,13,3,10,1600,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,0,0,1,1
"1136","30","RM",60,6180,"Pave",NA,"Reg","Lvl","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1Story",6,5,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,960,960,"GasA",3,"N","SBrkr",986,0,0,986,0,0,1,0,2,1,3,5,7,1,4,"Detchd",1926,1,1,180,3,3,1,0,128,0,0,0,0,NA,NA,NA,0,"5","2007","WD","Normal",11.53273,10440,1,1,0,84,3,57,986,NA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1137","50","RL",80,9600,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,5,1950,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,0,4,280,1,0,752,1032,"GasA",3,"Y","FuseA",1032,220,0,1252,0,0,1,0,3,1,3,6,7,0,0,"Attchd",1950,1,1,288,3,3,1,0,0,96,0,0,0,NA,NA,NA,0,"4","2008","WD","Abnorml",11.68688,14632,0,1,0,60,2,58,1252,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,0
"1138","50","RL",54,6342,"Pave",NA,"Reg","Lvl","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1.5Fin",5,8,1875,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",3,3,0,1,0,1,0,780,780,"GasA",4,"N","SBrkr",780,240,0,1020,0,0,1,0,2,1,3,6,7,0,0,"No",1875,0,0,0,0,0,0,0,0,176,0,0,0,NA,NA,NA,0,"5","2010","WD","Normal",11.45105,10172,1,1,0,135,0,14,1020,NA,1,0,1,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1
"1139","20","RL",0,9819,"Pave",NA,"IR1","Lvl","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","ImStucc","None",0,3,3,"PConc",3,3,6,5,1567,1,0,0,1567,"GasA",3,"Y","SBrkr",1567,0,0,1567,1,0,2,0,2,1,4,5,7,2,3,"Attchd",1977,2,2,714,3,3,1,264,32,0,0,0,0,NA,NA,NA,0,"5","2009","WD","Normal",12.18587,17097,0,1,0,33,1,32,1567,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,0,1
"1140","30","RL",98,8731,"Pave",NA,"IR1","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,3,2,"BrkTil",3,3,0,4,645,1,0,270,915,"GasA",3,"Y","SBrkr",1167,0,0,1167,0,0,1,0,3,1,3,6,3,1,4,"Detchd",1972,1,2,495,3,3,1,0,0,216,0,126,0,NA,NA,NA,0,"5","2007","WD","Normal",11.87757,13830,1,1,0,90,3,57,1167,NA,1,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,1,0,1,1,0,1,1,1,1,1,NA,0,1,1,1
"1141","20","RL",60,7350,"Pave",NA,"Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1951,1951,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,2,5,852,1,0,100,952,"GasA",3,"Y","SBrkr",952,0,0,952,1,0,1,0,2,1,3,4,7,0,0,"Detchd",1988,1,2,840,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"6","2008","COD","Abnorml",11.84223,12058,0,1,0,59,2,57,952,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"1142","60","RL",0,10304,"Pave",NA,"IR1","Lvl","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","2Story",5,7,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",44,3,4,"CBlock",3,3,0,5,381,1,0,399,780,"GasA",5,"Y","SBrkr",1088,780,0,1868,1,0,2,1,4,1,4,9,7,1,3,"Attchd",1976,1,2,484,3,3,1,448,96,0,0,0,0,NA,NA,NA,0,"10","2009","WD","Normal",12.19349,16672,0,1,0,34,1,33,1868,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"1143","60","RL",77,9965,"Pave",NA,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",340,4,3,"PConc",6,3,6,6,1150,1,0,316,1466,"GasA",5,"Y","SBrkr",1466,1362,0,2828,1,0,3,0,4,1,4,11,7,1,3,"BuiltIn",2006,2,3,1052,3,3,1,125,144,0,0,0,0,NA,NA,NA,0,"4","2007","New","Partial",12.95954,20291,1,0,0,4,3,0,2828,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"1144","20","RL",0,9000,"Pave",NA,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,3,1959,1959,"Gable","CompShg","Wd Sdng","Plywood","None",0,3,3,"CBlock",3,3,0,6,288,1,0,718,1006,"GasA",3,"Y","SBrkr",1006,0,0,1006,0,0,1,0,3,1,3,5,7,0,0,"No",1959,0,0,0,0,0,1,0,24,0,0,0,0,NA,NA,NA,0,"7","2008","WD","Normal",11.28978,13048,0,1,0,51,2,49,1006,NA,1,0,0,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1
"1145","190","RL",60,12180,"Pave",NA,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","2fmCon","1.5Fin",4,4,1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,2,"BrkTil",4,3,0,4,348,1,0,324,672,"Grav",2,"N","FuseA",672,252,0,924,1,0,1,0,2,1,2,5,7,0,0,"Detchd",1941,1,1,280,3,3,1,0,0,0,0,0,0,NA,3,NA,0,"7","2010","WD","Normal",11.28978,15712,1,1,0,69,0,60,924,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,NA,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,NA,1,1,1,0
"1146","50","RM",52,6240,"Pave",NA,"Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1928,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,1042,1042,"GasA",5,"Y","SBrkr",1042,534,0,1576,0,0,1,0,3,1,3,8,7,1,4,"Detchd",1928,1,1,225,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"8","2006","WD","Family",11.9117,11753,1,1,0,82,4,56,1576,NA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1147","20","RL",0,11200,"Pave",NA,"Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1985,1985,"Gable","CompShg","Wd Sdng","Wd Shng","BrkFace",85,4,3,"CBlock",4,3,0,6,1258,1,0,40,1298,"GasA",3,"Y","SBrkr",1298,0,0,1298,1,0,2,0,3,1,4,5,7,1,3,"Attchd",1985,1,2,403,3,3,1,165,26,0,0,0,0,NA,NA,NA,0,"5","2006","WD","Normal",12.10071,17071,0,1,0,25,4,21,1298,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1148","70","RL",75,12000,"Pave",NA,"Reg","Bnk","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,7,1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,0,3,275,1,0,429,704,"GasA",5,"Y","SBrkr",860,704,0,1564,0,0,1,1,3,1,2,7,7,1,4,"Attchd",1941,1,1,234,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"7","2009","WD","Normal",12.06968,16845,1,1,0,69,1,59,1564,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,0,1,1,1,NA,1,0,1,1
"1149","50","RM",0,5700,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",7,7,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,0,1,0,1,0,572,572,"GasA",3,"Y","SBrkr",572,539,0,1111,0,0,1,0,2,1,3,5,7,1,4,"Detchd",1982,1,1,288,3,3,1,0,0,176,0,0,0,NA,NA,NA,0,"8","2008","WD","Normal",11.66907,9530,1,1,0,84,2,58,1111,NA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"1150","70","RM",50,9000,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,1920,1988,"Hip","CompShg","VinylSd","VinylSd","None",0,3,4,"PConc",3,3,0,5,624,1,0,26,650,"GasA",5,"Y","SBrkr",832,650,0,1482,0,1,1,0,3,1,3,7,7,0,0,"Detchd",1930,1,2,324,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"7","2009","WD","Normal",11.8706,13638,1,1,0,90,1,21,1482,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"1151","20","RL",57,8280,"Pave",NA,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1950,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",3,3,0,1,0,1,0,932,932,"GasA",5,"Y","FuseA",932,0,0,932,0,0,1,0,2,1,4,4,7,1,4,"Attchd",1950,1,1,306,3,3,1,0,0,214,0,0,0,NA,6,NA,0,"11","2007","WD","Normal",11.72804,12585,0,1,0,60,3,57,932,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,0
